degree,k_ij
1,362.0
2,2079.5
1,3103.0
1,3103.0
1,27.0
27,20.22222222222222
1,235.0
2,627.5
31,368.8709677419355
3,11.333333333333334
7,14.0
27,36.592592592592595
26,16.576923076923077
5,111.4
11,72.27272727272727
22,11.772727272727273
13,33.15384615384615
16,246.0625
6,13.333333333333334
1,102.0
4,100.75
3,3.0
1,2.0
2,1.0
1,2.0
1,8.0
8,9.25
4,907.0
20,454.6
3,614.3333333333334
2,2.5
2,1552.5
2,1515.0
6,28.333333333333332
1,3103.0
3,1047.6666666666667
1,51.0
1,3103.0
2,2282.0
1,3103.0
1,3103.0
9,225.77777777777777
122,38.33606557377049
2,8.0
1,9.0
3,92.66666666666667
4,22.5
7,109.0
1,7.0
1,7.0
2,545.0
1,77.0
11,317.1818181818182
11,317.1818181818182
1,1995.0
3,695.0
2,999.5
4,534.5
44,16.40909090909091
1,1995.0
2,2549.0
5,462.8
9,248.44444444444446
2,999.0
2,1002.0
1,1995.0
3,1702.3333333333333
1,1995.0
2,998.5
2,731.5
1,1995.0
3,735.0
3,2051.3333333333335
1,1995.0
2,1005.0
15,9.733333333333333
1,1995.0
5,498.6
1,1995.0
1,1995.0
1,1995.0
2,1100.5
2,2549.0
4,501.25
3,669.0
2,2549.0
3,669.0
2,1002.0
1,1995.0
11,557.0909090909091
46,16.630434782608695
16,6.0
2,2549.0
3,1700.0
1,1995.0
1,37.0
2,42.0
2,42.0
3,855.6666666666666
8,208.5
7,23.714285714285715
1,8.0
7,554.7142857142857
8,12.25
10,797.4
5,1030.0
27,302.85185185185185
156,41.34615384615385
72,112.45833333333333
1,3103.0
2,710.5
5,409.2
12,20.75
1,3103.0
1,1.0
1,1.0
1,875.0
2,2509.5
1,3103.0
6,145.33333333333334
14,5.5
3,145.66666666666666
4,2.25
1,3.0
1,310.0
1,362.0
15,274.53333333333336
11,18.363636363636363
62,197.09677419354838
55,153.14545454545456
2,410.0
1,2.0
11,550.9090909090909
2,8.5
17,12.294117647058824
6,289.8333333333333
5,50.4
1,6.0
2,103.5
1,2.0
1,1.0
1,1.0
4,467.75
30,114.56666666666666
1,3103.0
2,1555.0
7,9.428571428571429
4,341.0
4,885.75
13,351.7692307692308
16,342.0625
1,3103.0
1,78.0
1,86.0
1,5.0
5,13.6
2,1768.0
4,318.0
3,11.666666666666666
3,297.6666666666667
3,611.0
1,3103.0
1,1.0
1,1.0
3,367.3333333333333
22,29.272727272727273
5,881.8
5,7.8
1,297.0
5,187.4
1,5.0
2,4.5
2,3.5
2,114.0
1,35.0
1,170.0
2,531.0
1,297.0
1,69.0
17,455.47058823529414
2,10.5
4,1299.25
2,1771.0
2,531.5
7,3.5714285714285716
4,190.5
1,4.0
1,3103.0
5,337.6
2,25.5
2,6.0
6,112.16666666666667
2,74.0
1,6.0
3,1060.6666666666667
25,3.92
3,752.0
7,507.14285714285717
4,5.0
2,6.5
3,66.33333333333333
8,5.5
3,66.33333333333333
3,1296.0
1,571.0
3,16.666666666666668
39,154.76923076923077
2,21.0
9,51.111111111111114
6,895.1666666666666
8,11.5
5,13.6
1,39.0
3,14.666666666666666
2,30.5
7,301.14285714285717
4,31.25
22,10.090909090909092
13,12.692307692307692
6,19.5
22,12.409090909090908
2,870.0
2,23.0
8,257.5
2,1574.0
1,1053.0
4,26.75
14,296.07142857142856
1,4.0
3,1012.0
8,383.25
1,3024.0
2,1521.0
18,23.38888888888889
1,3024.0
5,675.6
4,977.75
2,1513.0
1,3024.0
4,861.25
3,1014.6666666666666
5,614.6
7,454.0
5,624.8
19,202.94736842105263
4,904.5
2,1547.5
3,1058.6666666666667
60,101.66666666666667
4,839.0
3,31.333333333333332
2,1513.0
2,1555.0
1,3024.0
21,356.6666666666667
1,21.0
17,12.588235294117647
1,21.0
1,21.0
10,15.3
2,26.0
25,8.8
1,106.0
3,204.0
2,184.5
1,209.0
5,488.2
5,472.6
2,536.0
3,360.6666666666667
10,9.1
1,1056.0
3,685.0
1,3103.0
1,433.0
3,143.33333333333334
1,3103.0
1,3103.0
1,1.0
1,1.0
1,28.0
28,6.964285714285714
1,3103.0
1,141.0
5,169.8
16,11.75
11,598.4545454545455
1,11.0
31,8.129032258064516
22,366.6363636363636
13,36.53846153846154
2,23.0
1,22.0
2,278.0
3,588.0
1,9.0
9,6.222222222222222
1,362.0
1,206.0
1,112.0
1,380.0
1,8.0
2,4.5
4,2.25
1,4.0
1,4.0
1,866.0
1,3103.0
5,812.2
14,486.07142857142856
1,28.0
1,28.0
2,10.0
3,5.333333333333333
1,3024.0
1,2.0
2,1.5
3,112.0
10,553.6
2,5.5
6,260.3333333333333
3,499.0
3,141.66666666666666
1,3.0
1,111.0
1,576.0
2,1560.5
18,8.777777777777779
2,4.0
1,2.0
1,1053.0
1,13.0
5,344.6
10,9.5
2,77.5
3,1197.6666666666667
2,998.0
1,2.0
4,576.0
4,961.5
8,129.875
2,1552.0
1,2.0
2,3.0
4,2.5
1,279.0
2,3.0
2,1554.5
18,408.6666666666667
7,7.571428571428571
1,18.0
1,18.0
1,18.0
4,155.5
2,226.5
1,18.0
3,1303.6666666666667
6,618.3333333333334
15,232.66666666666666
1,3024.0
8,183.5
2,8.5
3,201.33333333333334
9,372.0
100,57.98
17,258.52941176470586
16,20.5
59,92.86440677966101
41,117.14634146341463
34,137.0
51,100.3529411764706
14,303.2857142857143
16,287.25
25,32.6
48,105.25
58,92.44827586206897
29,169.6206896551724
60,29.633333333333333
1,1.0
1,1.0
1,206.0
2,206.5
1,2.0
1,206.0
4,640.5
13,210.15384615384616
2,9.0
5,7.0
8,11.125
40,215.175
1,13.0
1,3024.0
1,3024.0
1,3024.0
1,3024.0
1,3024.0
3,1017.0
4,8.0
2,262.0
20,4.9
5,483.6
2,3.5
4,5.25
2,1016.0
1,432.0
2,48.5
27,34.96296296296296
1,3103.0
2,5.5
7,11.142857142857142
4,6.0
4,265.25
1,4.0
5,7.6
2,732.5
4,593.75
8,136.75
2,528.5
1,2.0
3,11.666666666666666
21,11.904761904761905
4,381.75
10,199.5
2,1516.0
8,2.875
4,434.0
1,4.0
1,2.0
2,4.0
7,367.0
1,3024.0
3,4.0
1,3.0
1,3.0
2,23.5
1,2.0
3,118.66666666666667
3,41.0
1,3.0
3,118.66666666666667
3,118.66666666666667
3,118.66666666666667
1,3.0
3,3.3333333333333335
6,316.5
1,6.0
2,6.0
6,313.0
3,3.6666666666666665
3,705.0
8,847.5
24,19.916666666666668
3,6.666666666666667
8,847.5
1,18.0
18,4.944444444444445
2,611.5
3,460.0
2,751.0
1,22.0
22,181.86363636363637
1,39.0
1,3103.0
5,158.6
1,6.0
16,338.0
4,24.5
4,14.75
5,22.6
19,12.473684210526315
4,768.5
2,3.0
2,1706.5
5,1202.8
13,247.46153846153845
1,432.0
12,353.1666666666667
1,12.0
27,20.074074074074073
1,12.0
7,8.142857142857142
3,1041.0
11,9.545454545454545
5,974.8
6,532.8333333333334
5,25.0
15,243.46666666666667
8,8.0
1,15.0
1,15.0
16,18.8125
13,891.6923076923077
1,13.0
1,677.0
1,50.0
2,3.0
1,2.0
5,2.6
1,471.0
3,282.3333333333333
2,509.5
6,314.3333333333333
5,2.4
8,255.875
1,5.0
1,5.0
1,5.0
1,5.0
12,475.5
5,15.4
3,7.666666666666667
6,21.333333333333332
12,286.9166666666667
31,11.419354838709678
30,19.966666666666665
11,23.636363636363637
3,5.666666666666667
1,1.0
1,1.0
8,320.75
4,4.25
8,5.125
7,236.42857142857142
11,2.6363636363636362
1,7.0
1,7.0
6,181.16666666666666
6,128.5
2,6.5
6,55.0
2,156.5
1,1053.0
1,3103.0
2,1533.5
2,1890.0
9,571.0
2,710.5
1,3.0
1,46.0
1,3103.0
1,3103.0
4,232.25
7,7.0
8,672.875
4,400.0
9,10.0
6,554.0
14,229.92857142857142
9,385.0
12,279.3333333333333
3,1096.3333333333333
5,663.0
5,662.0
7,475.0
5,663.0
6,554.0
6,554.0
4,825.75
5,663.0
5,662.0
1,16.0
2,1585.0
1,504.0
2,593.5
1,236.0
1,30.0
32,208.125
1,32.0
1,32.0
1,32.0
1,32.0
3,1022.3333333333334
19,172.52631578947367
11,7.181818181818182
2,1528.0
1,32.0
1,32.0
74,13.067567567567568
7,31.857142857142858
16,212.5625
2,45.0
5,21.4
11,5.909090909090909
2,17.5
4,9.75
2,18.0
3,24.333333333333332
21,222.14285714285714
2,1528.0
2,1528.0
19,194.05263157894737
7,21.714285714285715
2,9.0
4,3.75
2,3.0
2,4.0
4,21.25
1,3103.0
4,911.75
2,1690.0
1,3103.0
2,1585.0
3,1359.3333333333333
3,1038.3333333333333
4,12.5
4,4.5
4,20.75
1,2.0
2,1.5
3,354.0
3,293.3333333333333
1,3.0
4,147.25
8,17.625
4,8.25
10,628.2
1,10.0
2,1574.5
2,27.0
1,3103.0
4,46.5
1,4.0
2,9.5
4,233.75
3,3.0
1,3103.0
3,166.33333333333334
2,181.5
1,2.0
2,747.5
1,306.0
7,545.1428571428571
4,954.5
3,403.6666666666667
2,222.0
2,2.0
3,2.0
1,2.0
2,14.5
2,1.5
1,2.0
1,79.0
6,250.16666666666666
15,189.93333333333334
5,1145.6
15,301.8
4,9.75
3,314.6666666666667
10,6.5
2,1552.0
1,2.0
1,3103.0
8,241.875
1,8.0
5,650.4
2,6.5
2,4.5
3,305.0
1,5.0
5,4.8
2,1767.5
1,5.0
5,3.0
1,1053.0
7,746.0
5,26.4
4,781.25
12,265.9166666666667
2,1519.5
15,4.133333333333334
2,1519.5
2,1519.5
3,1027.0
2,1519.5
2,1519.5
1,15.0
2,1519.5
2,1519.5
3,55.0
2,2.5
2,3.5
1,3.0
5,970.0
2,351.0
3,2.3333333333333335
1,3103.0
4,4.25
5,78.4
3,102.33333333333333
4,9.75
5,64.0
1,5.0
2,25.5
3,1171.0
3,209.33333333333334
7,387.42857142857144
4,517.75
1,35.0
2,1140.0
8,304.875
34,27.970588235294116
4,185.75
1,4.0
3,1180.0
1,3103.0
1,303.0
1,68.0
15,266.93333333333334
2,13.5
4,7.0
28,25.714285714285715
2,53.0
2,1.5
1,2.0
2,1.0
1,3103.0
1,1.0
1,1.0
3,1203.3333333333333
1,3103.0
3,2.0
1,3.0
2,10.0
3,6.333333333333333
3,1529.6666666666667
6,738.3333333333334
14,243.35714285714286
12,5.25
2,489.5
2,226.0
3,548.6666666666666
2,183.0
3,276.6666666666667
1,3103.0
2,811.0
4,398.5
5,17.8
2,1515.5
2,1515.5
2,1515.5
2,313.5
1,412.0
5,51.8
6,523.1666666666666
7,6.142857142857143
1,5.0
2,751.0
1,1053.0
4,501.75
10,12.6
1,7.0
4,1041.0
2,5.0
6,5.5
8,730.0
1,875.0
5,150.8
2,1617.5
1,3024.0
4,518.5
4,8.25
1,138.0
2,1514.0
4,927.0
2,90.5
11,5.7272727272727275
2,593.5
1,138.0
1,138.0
1,3103.0
1,368.0
3,625.0
1,1.0
1,1.0
2,766.5
2,1669.0
3,320.3333333333333
7,260.2857142857143
3,3.6666666666666665
9,536.5555555555555
1,9.0
6,29.333333333333332
4,759.25
4,686.25
2,1606.5
4,979.75
1,3024.0
2,339.5
2,21.0
5,657.4
3,1050.6666666666667
1,5.0
2,1572.5
20,257.4
64,156.796875
1,3103.0
1,35.0
2,725.5
1,66.0
1,15.0
7,713.8571428571429
1,7.0
3,21.333333333333332
3,21.333333333333332
27,47.0
2,425.5
8,389.5
2,60.0
1,110.0
4,69.0
2,7.5
3,116.0
2,222.5
6,9.166666666666666
4,544.25
1,110.0
1,110.0
3,116.66666666666667
3,67.33333333333333
4,1.75
1,4.0
3,147.66666666666666
2,5.0
1,4.0
1,110.0
3,1046.0
4,321.0
2,56.5
3,1.6666666666666667
2,59.5
9,166.88888888888889
1,110.0
2,138.5
2,60.0
10,6.3
1,937.0
2,73.0
36,31.75
2,78.0
2,64.0
1,110.0
3,1047.6666666666667
2,56.5
3,1522.0
3,1711.6666666666667
1,37.0
4,806.25
1,4.0
2,759.0
2,1592.5
1,3103.0
1,1.0
1,1.0
1,17.0
17,3.588235294117647
2,121.5
9,218.66666666666666
2,224.0
1,3103.0
1,3103.0
3,1229.6666666666667
6,759.8333333333334
5,776.6
4,1099.25
1,1.0
1,1.0
3,410.3333333333333
2,43.5
1,138.0
6,349.0
4,7.25
4,82.0
1,432.0
5,622.4
25,190.96
30,167.5
11,383.45454545454544
32,165.59375
43,112.67441860465117
32,174.96875
26,173.96153846153845
56,96.41071428571429
43,92.51162790697674
22,36.45454545454545
19,41.05263157894737
20,34.7
85,25.023529411764706
62,26.467741935483872
4,810.0
11,363.8181818181818
58,97.44827586206897
1,11.0
128,23.03125
50,103.76
18,39.666666666666664
1,50.0
5,635.4
1,50.0
7,515.8571428571429
41,126.3170731707317
22,218.63636363636363
1,50.0
7,458.7142857142857
8,48.875
48,116.8125
1,50.0
35,129.6
8,54.0
23,203.2173913043478
6,46.333333333333336
2,34.0
18,9.11111111111111
1,50.0
1,50.0
1,50.0
1,50.0
25,341.84
11,299.54545454545456
4,4.75
4,23.75
40,149.85
10,33.0
29,172.68965517241378
9,51.44444444444444
2,1513.5
1,699.0
18,142.72222222222223
4,11.0
1,18.0
1,18.0
2,11.0
3,8.0
19,9.736842105263158
21,7.0476190476190474
4,11.0
4,15.0
2,61.0
9,605.7777777777778
7,383.57142857142856
6,215.0
1,9.0
1,9.0
5,19.2
2,10.5
4,71.75
1,4.0
1,21.0
21,3.238095238095238
2,7.5
14,3.142857142857143
1,3.0
3,3.6666666666666665
1,1.0
1,1.0
1,3103.0
3,70.33333333333333
1,3.0
1,3.0
1,1.0
1,1.0
1,8.0
1,819.0
4,56.75
32,253.71875
4,14.75
8,586.25
11,147.0909090909091
28,281.25
13,200.3846153846154
5,313.2
2,20.0
6,36.833333333333336
3,15.333333333333334
6,16.666666666666668
53,10.20754716981132
12,37.833333333333336
3,359.0
1,3.0
20,1.7
2,286.0
4,777.5
2,17.5
2,3.5
2,1574.0
3,261.6666666666667
8,231.875
1,8.0
1,8.0
4,414.75
25,18.08
2,14.5
2,10.0
10,11.5
10,3.1
2,1552.0
1,2.0
4,950.0
22,31.045454545454547
1,161.0
1,3103.0
34,187.3235294117647
2,17.5
24,17.666666666666668
1,34.0
26,16.846153846153847
9,13.222222222222221
2,17.5
2,739.5
1,70.0
2,485.0
5,371.2
3,260.6666666666667
2,26.5
2,3.0
1,1.0
1,1.0
3,144.0
3,3.6666666666666665
4,113.75
2,453.5
1,3103.0
2,81.0
4,97.75
2,1553.5
1,299.0
16,284.9375
1,3103.0
13,275.84615384615387
4,906.25
5,631.2
4,771.0
3,1012.6666666666666
6,510.0
6,555.6666666666666
2,8.5
28,23.785714285714285
5,640.2
45,20.42222222222222
5,34.0
69,28.681159420289855
1,3.0
1,6.0
14,48.142857142857146
2,17.0
2,1767.5
1,3103.0
2,213.5
1,3103.0
8,354.25
1,13.0
2,1553.0
3,5.333333333333333
2,1566.5
21,393.8095238095238
1,21.0
30,14.3
17,300.29411764705884
19,277.8421052631579
17,300.29411764705884
25,260.32
18,13.11111111111111
6,9.166666666666666
6,1133.5
2,291.5
15,295.0
9,223.44444444444446
9,8.11111111111111
5,21.0
6,535.1666666666666
3,4.333333333333333
1,6.0
4,6.5
8,288.625
1,8.0
4,994.0
1,380.0
1,380.0
4,461.25
1,86.0
4,891.5
2,4.0
2,1516.0
1,1056.0
8,209.875
9,243.11111111111111
6,978.6666666666666
1,1053.0
6,978.6666666666666
6,978.6666666666666
2,1594.5
1,142.0
9,416.77777777777777
2,811.0
1,114.0
3,12.0
13,12.76923076923077
21,4.428571428571429
2,14.5
1,3103.0
15,466.1333333333333
1,15.0
10,423.4
14,266.2142857142857
1,15.0
5,121.6
3,3.3333333333333335
3,2.3333333333333335
1,3103.0
3,4.333333333333333
6,246.83333333333334
2,6.5
2,75.0
5,229.6
1,471.0
3,1049.3333333333333
4,3.25
3,2101.6666666666665
1,120.0
2,1539.5
1,120.0
1,3024.0
1,120.0
1,1056.0
4,577.75
7,479.2857142857143
10,667.5
11,7.636363636363637
5,14.6
3,446.0
1,3103.0
1,819.0
1,329.0
3,1204.0
5,724.2
3,6.666666666666667
1,1995.0
2,285.5
7,1016.5714285714286
12,528.75
20,283.65
3,357.6666666666667
1,12.0
1,7.0
3,546.0
6,39.833333333333336
1,37.0
1,37.0
1,37.0
1,37.0
1,37.0
1,1.0
1,1.0
3,1296.6666666666667
8,342.875
36,11.083333333333334
20,20.1
2,13.5
1,2.0
26,259.15384615384613
1,3103.0
4,86.5
6,4.166666666666667
6,2.8333333333333335
17,568.4705882352941
8,717.625
44,11.113636363636363
10,9.8
2,249.0
2,1.5
2,1.5
1,2.0
2,110.0
2,110.0
1,471.0
2,196.0
6,105.0
5,16.0
11,14.454545454545455
8,18.125
1,3103.0
5,214.8
2,175.5
3,386.0
2,385.0
1,3103.0
2,153.0
9,9.11111111111111
1,112.0
3,634.6666666666666
4,1392.0
11,342.72727272727275
6,14.5
2,15.0
2,30.5
4,35.75
3,13.666666666666666
24,22.125
8,16.75
11,6.090909090909091
8,72.0
4,322.25
2,40.5
4,19.25
8,18.375
2,625.5
3,178.0
6,8.333333333333334
1,3103.0
3,792.3333333333334
7,358.14285714285717
1,7.0
1,7.0
6,38.0
1,6.0
9,3.7777777777777777
1,6.0
1,380.0
2,1555.5
8,4.5
1,162.0
1,286.0
2,1565.0
2,9.0
6,8.5
15,439.26666666666665
1,15.0
5,149.6
5,316.8
9,269.0
2,1513.0
2,1513.0
1,3024.0
1,3024.0
1,3024.0
1,3024.0
1,3024.0
4,876.5
4,1117.25
1,34.0
29,68.75862068965517
21,203.42857142857142
5,9.0
1,29.0
9,7.777777777777778
2,16.0
15,25.066666666666666
10,31.9
9,31.666666666666668
1,29.0
1,29.0
11,25.363636363636363
1,29.0
3,34.0
8,27.625
3,24.666666666666668
4,12.5
18,11.11111111111111
1,120.0
1,34.0
1,120.0
2,178.0
2,1572.0
4,172.0
4,502.5
1,1056.0
1,3024.0
1,3024.0
1,3024.0
3,1022.6666666666666
2,1528.0
2,1513.5
1,3024.0
1,3024.0
1,3024.0
1,3024.0
2,1515.0
6,554.0
2,1515.0
1,3024.0
1,3024.0
1,3024.0
2,1513.0
2,3.0
2,1512.5
1,2.0
1,3024.0
1,3024.0
5,84.0
1,5.0
1,5.0
3,22.0
1,3.0
30,23.266666666666666
2,217.0
1,2.0
6,845.3333333333334
4,53.75
1,2.0
2,1.0
1,2.0
2,1.5
1,1.0
1,1.0
2,96.5
5,58.6
1,13.0
13,5.846153846153846
5,24.8
3,298.6666666666667
3,310.3333333333333
1,3103.0
2,1000.0
5,2.2
1,2.0
2,1.0
3,226.66666666666666
3,1322.6666666666667
3,1322.6666666666667
1,44.0
3,867.0
14,513.3571428571429
2,1004.5
5,710.6
4,10.25
1,178.0
3,151.33333333333334
1,46.0
46,2.1956521739130435
5,98.6
1,5.0
2,4.0
1,20.0
3,1385.3333333333333
12,325.8333333333333
3,9.0
10,34.6
2,92.5
1,297.0
2,137.0
8,396.625
11,6.2727272727272725
11,10.727272727272727
5,162.4
6,1317.1666666666667
1,699.0
2,751.0
1,237.0
3,857.6666666666666
2,2.5
2,3.5
1,93.0
1,35.0
7,416.0
3,4.333333333333333
2,88.0
3,7.333333333333333
3,12.0
2,13.5
1,1056.0
1,3024.0
1,3024.0
5,278.2
44,65.27272727272727
22,270.72727272727275
1,22.0
8,12.25
2,11.5
1,22.0
1,22.0
1,22.0
14,123.07142857142857
4,380.75
5,74.8
10,187.3
6,377.5
1,10.0
1,10.0
1,10.0
1,10.0
2,1837.0
1,504.0
2,339.0
1,2.0
7,352.85714285714283
2,88.5
1,1.0
1,1.0
2,271.5
1,504.0
2,780.0
4,379.25
1,7.0
7,5.142857142857143
1,66.0
1,3103.0
2,151.5
3,274.0
2,2.0
1,3.0
1,477.0
2,1599.0
1,3103.0
3,382.0
2,34.5
3,2.6666666666666665
1,71.0
3,185.66666666666666
4,7.25
1,60.0
2,70.0
2,1.5
2,710.5
2,529.0
2,624.0
2,249.0
1,3103.0
4,212.25
1,4.0
1,297.0
1,3103.0
2,16.5
20,283.1
3,1037.0
6,4.333333333333333
2,1553.0
5,333.8
1,67.0
2,1588.5
1,3103.0
4,21.75
7,321.14285714285717
1,4.0
6,265.5
1,3103.0
1,576.0
1,4.0
4,5.0
14,188.42857142857142
7,6.857142857142857
9,157.77777777777777
14,28.142857142857142
18,405.6666666666667
1,297.0
2,351.0
3,4.333333333333333
5,362.6
17,14.529411764705882
1,5.0
2,361.0
2,1.0
1,2.0
1,2.0
1,3.0
3,3.6666666666666665
5,158.0
7,11.571428571428571
5,179.0
1,5.0
2,750.5
2,25.5
1,2.0
1,27.0
1,1.0
1,1.0
15,470.6666666666667
9,6.555555555555555
9,237.77777777777777
8,343.5
18,285.94444444444446
3,10.0
4,9.0
11,620.6363636363636
2,543.0
1,3103.0
3,479.6666666666667
2,1555.0
22,329.3636363636364
1,22.0
80,113.2625
121,85.56198347107438
30,336.6666666666667
4,211.75
1,4.0
4,12.5
5,1038.4
25,7.08
3,381.3333333333333
7,525.5714285714286
1,7.0
3,202.0
26,293.5
2,13.0
1,432.0
20,226.3
22,162.4090909090909
19,404.63157894736844
79,111.12658227848101
22,500.90909090909093
2,123.5
4,339.5
1,4.0
1,4.0
1,2.0
12,477.5
3,684.3333333333334
31,8.774193548387096
8,689.625
2,14.5
35,4.0
9,5.444444444444445
4,318.75
7,9.0
10,9.9
1,310.0
3,475.3333333333333
3,1387.0
2,2.5
10,408.8
13,583.8461538461538
1,13.0
2,264.0
1,20.0
13,247.46153846153845
6,7.0
15,5.6
13,49.92307692307692
1,3.0
3,1047.6666666666667
2,1.5
2,7.0
1,2.0
3,82.0
4,11.75
13,280.61538461538464
19,13.631578947368421
1,13.0
35,135.85714285714286
2,1518.5
2,1563.0
23,7.391304347826087
5,539.8
7,489.2857142857143
9,244.77777777777777
4,806.0
7,654.7142857142857
4,923.25
3,1133.6666666666667
1,3.0
4,958.5
3,21.333333333333332
3,1360.0
1,1.0
1,1.0
5,326.2
1,1461.0
3,1052.6666666666667
9,540.3333333333334
1,9.0
1,9.0
1,79.0
1,4.0
4,2.25
1,10.0
10,808.7
4,296.5
3,356.6666666666667
1,3103.0
7,324.7142857142857
2,731.0
1,2.0
2,540.5
1,3.0
3,1.6666666666666667
4,379.75
5,230.0
2,453.5
18,322.05555555555554
59,161.83050847457628
17,334.3529411764706
14,346.85714285714283
3,487.6666666666667
1,3.0
1,3.0
1,4.0
4,3.75
1,3024.0
4,853.25
3,1157.3333333333333
3,199.0
1,3.0
2,68.0
17,5.117647058823529
2,1571.5
10,160.4
1,10.0
7,6.0
2,1057.0
13,486.15384615384613
11,436.54545454545456
26,74.92307692307692
3,161.66666666666666
1,380.0
4,375.5
1,56.0
3,1402.6666666666667
3,103.33333333333333
1,3.0
2,6.5
8,4.0
5,5.4
2,6.0
4,6.25
4,283.25
1,4.0
29,183.6206896551724
10,10.8
2,1703.0
2,1553.0
3,4.333333333333333
2,1595.5
10,348.0
1,10.0
2,7.5
18,7.722222222222222
6,646.6666666666666
2,6.0
6,646.6666666666666
4,99.75
5,23.2
1,4.0
1,3103.0
28,398.64285714285717
15,543.3333333333334
4,11.25
46,235.82608695652175
2,22.0
1,104.0
7,628.7142857142857
1,7.0
1,86.0
3,375.3333333333333
2,2.0
2,409.5
12,154.25
17,12.764705882352942
6,446.6666666666667
30,12.066666666666666
1,6.0
1,174.0
3,497.6666666666667
15,17.333333333333332
7,684.7142857142857
6,86.33333333333333
1,8.0
8,8.75
1,380.0
1,1461.0
4,939.5
2,35.5
1,2.0
1,45.0
12,152.5
6,13.833333333333334
11,115.81818181818181
4,525.75
1,4.0
1,8.0
1,329.0
2,1558.5
14,28.642857142857142
4,588.0
1,8.0
5,1013.4
5,5.4
4,833.75
4,2.5
1,362.0
1,1.0
1,1.0
5,251.4
1,5.0
2,1553.5
4,1.75
1,439.0
6,1148.5
1,3103.0
5,322.6
3,5.666666666666667
3,4.333333333333333
1,5.0
1,433.0
3,628.3333333333334
3,1522.0
2,5.5
1,22.0
5,759.2
2,6.0
7,639.1428571428571
1,7.0
3,1017.3333333333334
1,1.0
1,1.0
4,599.0
2,1113.5
6,812.8333333333334
5,370.8
1,3103.0
6,345.6666666666667
11,22.90909090909091
2,9.0
23,26.0
1,26.0
1,37.0
1,1461.0
5,97.8
2,61.5
1,1.0
1,1.0
1,3103.0
1,3024.0
20,332.15
9,224.55555555555554
12,263.8333333333333
12,14.75
8,220.375
1,8.0
6,8.166666666666666
18,546.6111111111111
1,18.0
16,11.125
2,1618.5
9,638.0
1,20.0
1,20.0
1,20.0
2,16.5
1,188.0
2,49.0
2,885.5
1,99.0
6,57.833333333333336
1,6.0
4,6.25
2,369.0
3,448.0
1,102.0
2,1728.0
2,1768.0
2,1552.0
1,2.0
1,2.0
2,1.5
2,28.5
14,2.9285714285714284
6,277.3333333333333
1,6.0
3,412.0
4,482.5
5,250.8
4,164.5
4,1205.75
2,406.0
2,1607.0
2,2242.5
3,370.3333333333333
1,36.0
36,1.9722222222222223
2,285.5
6,748.3333333333334
14,11.785714285714286
6,167.16666666666666
2,5.0
1,6.0
1,6.0
3,1098.6666666666667
5,2.2
2,1572.5
2,1669.0
8,156.375
1,8.0
1,5.0
1,66.0
6,768.5
7,848.7142857142857
11,4.363636363636363
12,223.58333333333334
2,15.0
4,126.25
5,311.4
9,8.222222222222221
18,175.16666666666666
3,15.0
1,18.0
1,18.0
2,535.5
1,18.0
3,408.6666666666667
3,4.333333333333333
10,299.9
2,470.5
4,9.0
2,189.0
9,247.0
1,9.0
2,17.5
1,9.0
1,9.0
5,214.0
7,5.142857142857143
3,32.666666666666664
2,1513.5
3,1021.6666666666666
3,381.6666666666667
1,477.0
1,2.0
2,4.0
3,143.66666666666666
1,576.0
1,44.0
3,233.66666666666666
1,3.0
1,3.0
3,559.3333333333334
1,3024.0
9,448.3333333333333
1,504.0
1,433.0
4,434.25
1,4.0
6,4.333333333333333
2,578.5
6,441.8333333333333
1,6.0
1,6.0
4,57.0
12,528.8333333333334
5,625.2
1,3103.0
1,1461.0
1,4.0
2,186.0
2,998.0
1,2.0
3,600.3333333333334
1,286.0
1,1461.0
2,752.5
1,43.0
1,2.0
2,5.0
6,104.16666666666667
14,274.7857142857143
3,9.0
2,1584.5
1,504.0
1,3.0
3,4.0
2,120.5
1,5.0
1,37.0
1,37.0
3,286.6666666666667
3,370.6666666666667
1,3.0
2,751.0
2,567.5
4,478.25
18,9.11111111111111
3,37.666666666666664
5,6.2
8,660.25
2,611.5
2,40.0
2,1.5
1,2.0
5,264.4
2,6.5
22,8.181818181818182
2,506.5
1,1.0
1,1.0
1,362.0
8,942.75
4,185.0
5,16.8
1,5.0
1,3103.0
1,1053.0
7,934.7142857142857
5,71.8
3,26.0
4,21.75
1,34.0
1,34.0
1,34.0
1,34.0
1,34.0
3,26.0
3,24.0
4,21.75
3,26.0
4,21.75
17,239.35294117647058
4,21.75
3,15.0
6,170.83333333333334
1,34.0
3,26.0
4,21.75
4,21.75
4,21.75
3,502.6666666666667
6,406.0
2,93.0
8,6.75
1,2.0
2,22.5
1,2.0
2,22.5
2,359.5
9,1032.0
1,1.0
1,1.0
1,44.0
1,63.0
8,824.125
3,305.6666666666667
1,3.0
6,532.3333333333334
3,12.0
3,3.0
1,1.0
1,1.0
2,1552.5
2,6.5
2,339.0
1,2.0
11,639.0909090909091
1,3103.0
1,8.0
8,10.625
2,1053.5
4,409.0
4,900.25
4,4.25
3,4.333333333333333
1,4.0
4,31.25
3,9.0
1,1.0
1,1.0
3,280.3333333333333
3,3.3333333333333335
8,247.875
10,19.5
7,773.8571428571429
7,156.85714285714286
